corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
cid22	162511.png	512	512	Default	50	0	52200	53800	0.970260
cid22	1938351.png	512	512	Default	50	0	9976	11304	0.882519
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	50	0	30848	32152	0.959443
cid22	225284.png	512	512	Default	50	0	50814	53728	0.945764
cid22	2471234.png	512	512	Default	50	0	7358	7588	0.969689
cid22	262780.png	512	512	Default	50	0	26140	26920	0.971025
cid22	3004909.png	512	512	Default	50	0	24350	26580	0.916102
cid22	3363331.png	512	512	Default	50	0	21924	25254	0.868140
cid22	3623285.png	512	512	Default	50	0	20720	22556	0.918603
cid22	45258.png	512	512	Default	50	0	19176	22010	0.871240
cid22	5212582.png	512	512	Default	50	0	4120	4086	1.008321
cid22	60003.png	512	512	Default	50	0	20642	23698	0.871044
cid22	7062197.png	512	512	Default	50	0	25864	26308	0.983123
cid22	7394483.png	512	512	Default	50	0	14548	15932	0.913131
cid22	EPICA Delta D Plot.png	512	512	Default	50	0	22670	22790	0.994735
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	50	0	24518	25996	0.943145
cid22	pexels-photo-1933873.png	512	512	Default	50	0	25050	27506	0.910710
cid22	pexels-photo-3193731.png	512	512	Default	50	0	24916	28366	0.878376
cid22	pexels-photo-4354221.png	512	512	Default	50	0	27630	29738	0.929114
cid22	pexels-photo-7078290.png	512	512	Default	50	0	30198	26274	1.149349
cid22	1001682.png	512	512	Default	50	4	25744	25908	0.993670
cid22	1129482.png	512	512	Default	50	4	7128	6986	1.020326
cid22	1287145.png	512	512	Default	50	4	21252	21028	1.010652
cid22	1454804.png	512	512	Default	50	4	7092	7030	1.008819
cid22	1570264.png	512	512	Default	50	4	39724	38974	1.019244
cid22	162511.png	512	512	Default	50	4	45742	45578	1.003598
cid22	1938351.png	512	512	Default	50	4	8068	8062	1.000744
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	50	4	25520	25526	0.999765
cid22	225284.png	512	512	Default	50	4	47290	47422	0.997216
cid22	2471234.png	512	512	Default	50	4	6306	6310	0.999366
cid22	262780.png	512	512	Default	50	4	24122	24502	0.984491
cid22	3004909.png	512	512	Default	50	4	19848	19850	0.999899
cid22	3363331.png	512	512	Default	50	4	18974	18868	1.005618
cid22	3623285.png	512	512	Default	50	4	17178	17116	1.003622
cid22	45258.png	512	512	Default	50	4	15600	15436	1.010625
cid22	5212582.png	512	512	Default	50	4	3514	3390	1.036578
cid22	60003.png	512	512	Default	50	4	15910	15956	0.997117
cid22	7062197.png	512	512	Default	50	4	20206	20182	1.001189
cid22	7394483.png	512	512	Default	50	4	10910	10874	1.003311
cid22	EPICA Delta D Plot.png	512	512	Default	50	4	16782	16764	1.001074
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	50	4	21014	21026	0.999429
cid22	pexels-photo-1933873.png	512	512	Default	50	4	19746	19802	0.997172
cid22	pexels-photo-3193731.png	512	512	Default	50	4	20806	20984	0.991517
cid22	pexels-photo-4354221.png	512	512	Default	50	4	22560	22706	0.993570
cid22	pexels-photo-7078290.png	512	512	Default	50	4	22686	22690	0.999824
cid22	1001682.png	512	512	Default	50	6	24330	24604	0.988864
cid22	1129482.png	512	512	Default	50	6	6802	6698	1.015527
cid22	1287145.png	512	512	Default	50	6	19808	19414	1.020295
cid22	1454804.png	512	512	Default	50	6	6806	6636	1.025618
cid22	1570264.png	512	512	Default	50	6	35652	35626	1.000730
cid22	162511.png	512	512	Default	50	6	43240	43308	0.998430
cid22	1938351.png	512	512	Default	50	6	7808	7690	1.015345
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	50	6	24726	24646	1.003246
cid22	225284.png	512	512	Default	50	6	44368	44442	0.998335
cid22	2471234.png	512	512	Default	50	6	6362	6238	1.019878
cid22	262780.png	512	512	Default	50	6	21884	22374	0.978100
cid22	3004909.png	512	512	Default	50	6	18964	18856	1.005728
cid22	3363331.png	512	512	Default	50	6	17568	17472	1.005495
cid22	3623285.png	512	512	Default	50	6	16062	15814	1.015682
cid22	45258.png	512	512	Default	50	6	14926	14594	1.022749
cid22	5212582.png	512	512	Default	50	6	3522	3352	1.050716
cid22	60003.png	512	512	Default	50	6	15056	15062	0.999602
cid22	7062197.png	512	512	Default	50	6	19344	19254	1.004674
cid22	7394483.png	512	512	Default	50	6	10502	10368	1.012924
cid22	EPICA Delta D Plot.png	512	512	Default	50	6	16398	16238	1.009853
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	50	6	20438	20422	1.000783
cid22	pexels-photo-1933873.png	512	512	Default	50	6	18474	18592	0.993653
cid22	pexels-photo-3193731.png	512	512	Default	50	6	19550	19872	0.983796
cid22	pexels-photo-4354221.png	512	512	Default	50	6	21660	21568	1.004266
cid22	pexels-photo-7078290.png	512	512	Default	50	6	21084	21306	0.989580
cid22	1001682.png	512	512	Default	75	0	38010	64672	0.587735
cid22	1129482.png	512	512	Default	75	0	10734	12362	0.868306
cid22	1287145.png	512	512	Default	75	0	30400	44290	0.686385
cid22	1454804.png	512	512	Default	75	0	13716	13234	1.036421
cid22	1570264.png	512	512	Default	75	0	56476	55958	1.009257
cid22	162511.png	512	512	Default	75	0	67292	68512	0.982193
cid22	1938351.png	512	512	Default	75	0	14424	16448	0.876946
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	75	0	38338	39438	0.972108
cid22	225284.png	512	512	Default	75	0	66406	70702	0.939238
cid22	2471234.png	512	512	Default	75	0	10158	10304	0.985831
cid22	262780.png	512	512	Default	75	0	37650	39014	0.965038
cid22	3004909.png	512	512	Default	75	0	31842	33770	0.942908
cid22	3363331.png	512	512	Default	75	0	30172	34882	0.864973
cid22	3623285.png	512	512	Default	75	0	27666	30274	0.913853
cid22	45258.png	512	512	Default	75	0	25520	27606	0.924437
cid22	5212582.png	512	512	Default	75	0	5534	5458	1.013925
cid22	60003.png	512	512	Default	75	0	27954	31032	0.900812
cid22	7062197.png	512	512	Default	75	0	33136	32826	1.009444
cid22	7394483.png	512	512	Default	75	0	19370	21124	0.916966
cid22	EPICA Delta D Plot.png	512	512	Default	75	0	27414	27486	0.997380
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	75	0	30520	32034	0.952738
cid22	pexels-photo-1933873.png	512	512	Default	75	0	33042	35490	0.931023
cid22	pexels-photo-3193731.png	512	512	Default	75	0	33360	37550	0.888415
cid22	pexels-photo-4354221.png	512	512	Default	75	0	36498	38364	0.951361
cid22	pexels-photo-7078290.png	512	512	Default	75	0	41418	37274	1.111177
cid22	1001682.png	512	512	Default	75	4	35834	35268	1.016049
cid22	1129482.png	512	512	Default	75	4	8794	8628	1.019240
cid22	1287145.png	512	512	Default	75	4	28992	28684	1.010738
cid22	1454804.png	512	512	Default	75	4	9552	9526	1.002729
cid22	1570264.png	512	512	Default	75	4	55960	55576	1.006909
cid22	162511.png	512	512	Default	75	4	60416	60324	1.001525
cid22	1938351.png	512	512	Default	75	4	11776	11722	1.004607
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	75	4	32218	32134	1.002614
cid22	225284.png	512	512	Default	75	4	63174	63530	0.994396
cid22	2471234.png	512	512	Default	75	4	8474	8562	0.989722
cid22	262780.png	512	512	Default	75	4	35666	35922	0.992873
cid22	3004909.png	512	512	Default	75	4	26804	26566	1.008959
cid22	3363331.png	512	512	Default	75	4	26652	26580	1.002709
cid22	3623285.png	512	512	Default	75	4	23794	23388	1.017359
cid22	45258.png	512	512	Default	75	4	21204	21112	1.004358
cid22	5212582.png	512	512	Default	75	4	4748	4566	1.039860
cid22	60003.png	512	512	Default	75	4	21998	22250	0.988674
cid22	7062197.png	512	512	Default	75	4	26576	26620	0.998347
cid22	7394483.png	512	512	Default	75	4	14940	15002	0.995867
cid22	EPICA Delta D Plot.png	512	512	Default	75	4	20484	20648	0.992057
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	75	4	26756	26628	1.004807
cid22	pexels-photo-1933873.png	512	512	Default	75	4	26560	26730	0.993640
cid22	pexels-photo-3193731.png	512	512	Default	75	4	28682	28870	0.993488
cid22	pexels-photo-4354221.png	512	512	Default	75	4	30636	30804	0.994546
cid22	pexels-photo-7078290.png	512	512	Default	75	4	32560	32700	0.995719
cid22	1001682.png	512	512	Default	75	6	33820	33576	1.007267
cid22	1129482.png	512	512	Default	75	6	8484	8370	1.013620
cid22	1287145.png	512	512	Default	75	6	27460	26868	1.022034
cid22	1454804.png	512	512	Default	75	6	9078	9036	1.004648
cid22	1570264.png	512	512	Default	75	6	51560	51576	0.999690
cid22	162511.png	512	512	Default	75	6	57676	57810	0.997682
cid22	1938351.png	512	512	Default	75	6	11354	11224	1.011582
cid22	21169144185_3f7977cb5a_o.png	512	512	Default	75	6	31482	31318	1.005237
cid22	225284.png	512	512	Default	75	6	59972	60422	0.992552
cid22	2471234.png	512	512	Default	75	6	8500	8502	0.999765
cid22	262780.png	512	512	Default	75	6	32806	33258	0.986409
cid22	3004909.png	512	512	Default	75	6	25548	25500	1.001882
cid22	3363331.png	512	512	Default	75	6	25168	24930	1.009547
cid22	3623285.png	512	512	Default	75	6	22568	22216	1.015844
cid22	45258.png	512	512	Default	75	6	20284	20224	1.002967
cid22	5212582.png	512	512	Default	75	6	4710	4558	1.033348
cid22	60003.png	512	512	Default	75	6	20890	20918	0.998661
cid22	7062197.png	512	512	Default	75	6	25670	25742	0.997203
cid22	7394483.png	512	512	Default	75	6	14382	14284	1.006861
cid22	EPICA Delta D Plot.png	512	512	Default	75	6	19946	20108	0.991944
cid22	klepas-Gentle-giants-of-the-sea-3.png	512	512	Default	75	6	26006	26178	0.993430
cid22	pexels-photo-1933873.png	512	512	Default	75	6	25216	25520	0.988088
cid22	pexels-photo-3193731.png	512	512	Default	75	6	27142	27398	0.990656
cid22	pexels-photo-4354221.png	512	512	Default	75	6	29784	29522	1.008875
