corpus	file	width	height	preset	quality	method	zen_bytes	lib_bytes	ratio
imagemagick	f5edbb62cb8617fa.png	31	17	Photo	5	0	286	302	0.947020
imagemagick	f9ac4e0f6dc3e947.png	33	33	Photo	5	0	564	590	0.955932
imagemagick	ff0c9d9ec93fd066.png	23	29	Photo	5	0	326	336	0.970238
imagemagick	ff4e60b90ecb17f2.png	16	16	Photo	5	0	124	124	1.000000
imagemagick	05f9a4950f55e2b5.png	47	63	Photo	5	4	100	122	0.819672
imagemagick	062e61dfe5ad286a.png	17	17	Photo	5	4	208	196	1.061224
imagemagick	0f6f860e54200b93.png	33	33	Photo	5	4	440	412	1.067961
imagemagick	17e8576c6737621d.png	65	65	Photo	5	4	124	134	0.925373
imagemagick	196c275bd70b20c4.png	16	16	Photo	5	4	130	126	1.031746
imagemagick	21ca18a5e5bc7e6f.png	9	9	Photo	5	4	52	52	1.000000
imagemagick	23ab90d19206c7c8.png	65	65	Photo	5	4	112	128	0.875000
imagemagick	26c0760a6b3e3a57.png	128	128	Photo	5	4	3978	3696	1.076299
imagemagick	27213a66dac130d0.png	17	17	Photo	5	4	60	66	0.909091
imagemagick	2f8f3cf9c36be351.png	64	64	Photo	5	4	74	96	0.770833
imagemagick	35b3a0d91b73d1ac.png	17	17	Photo	5	4	166	168	0.988095
imagemagick	3b00867dddc094ef.png	17	17	Photo	5	4	196	192	1.020833
imagemagick	3e0f92d9c81c539b.png	33	33	Photo	5	4	84	96	0.875000
imagemagick	40020b9d382becbf.png	16	16	Photo	5	4	46	46	1.000000
imagemagick	4446a3cf3071185f.png	47	63	Photo	5	4	916	866	1.057737
imagemagick	51a4b465d02f9b25.png	17	17	Photo	5	4	60	70	0.857143
imagemagick	52f964b4ec7c6ac3.png	16	16	Photo	5	4	128	128	1.000000
imagemagick	551d6eddbdd51d87.png	16	16	Photo	5	4	58	58	1.000000
imagemagick	56dd0cf783f21d78.png	17	17	Photo	5	4	60	70	0.857143
imagemagick	57c71e40854e6032.png	96	96	Photo	5	4	84	104	0.807692
imagemagick	5ac66cb33cccb0b1.png	128	128	Photo	5	4	4320	4192	1.030534
imagemagick	5e0c70aa8fd63b8f.png	47	63	Photo	5	4	100	122	0.819672
imagemagick	621b73a41f5ae344.png	17	17	Photo	5	4	62	70	0.885714
imagemagick	680167d5746325a3.png	32	32	Photo	5	4	78	98	0.795918
imagemagick	6b2bb39e16550274.png	31	17	Photo	5	4	244	230	1.060870
imagemagick	6bc365fcb5eae6b1.png	16	16	Photo	5	4	130	126	1.031746
imagemagick	6da500e23379b371.png	17	17	Photo	5	4	166	168	0.988095
imagemagick	7742be090de4a70a.png	7	7	Photo	5	4	54	54	1.000000
imagemagick	78c0428e5f09bee0.png	16	16	Photo	5	4	46	46	1.000000
imagemagick	7e8bbc31c6b7d052.png	47	63	Photo	5	4	100	122	0.819672
imagemagick	842661e4d91d8301.png	32	32	Photo	5	4	354	350	1.011429
imagemagick	85cbd61a7f981081.png	7	7	Photo	5	4	52	52	1.000000
imagemagick	86724e7321cb3c9c.png	9	9	Photo	5	4	52	52	1.000000
imagemagick	876f6e3591477bc8.png	33	33	Photo	5	4	70	78	0.897436
imagemagick	8ddc3a3122bf8489.png	16	16	Photo	5	4	128	120	1.066667
imagemagick	9297b10c9cd583b2.png	23	29	Photo	5	4	324	368	0.880435
imagemagick	9a096f9351f283f9.png	128	128	Photo	5	4	3978	3696	1.076299
imagemagick	9b7004a78dcb1a04.png	23	29	Photo	5	4	322	390	0.825641
imagemagick	9c314cb380f28cad.png	47	63	Photo	5	4	78	86	0.906977
imagemagick	9cb0d0b5662a83bf.png	16	16	Photo	5	4	46	46	1.000000
imagemagick	9d6eb018e6129d7d.png	128	128	Photo	5	4	3978	3696	1.076299
imagemagick	9e60d0a4b1d2708b.png	47	63	Photo	5	4	70	90	0.777778
imagemagick	a0a55e44ae4f8001.png	64	64	Photo	5	4	100	130	0.769231
imagemagick	a510acf6bbbf523d.png	23	29	Photo	5	4	62	72	0.861111
imagemagick	a93d277108c82d67.png	47	63	Photo	5	4	916	866	1.057737
imagemagick	aff2ea4f40406c8e.png	16	16	Photo	5	4	122	122	1.000000
imagemagick	b10555b0739859e9.png	33	33	Photo	5	4	440	412	1.067961
imagemagick	b283bb1bc851e829.png	31	17	Photo	5	4	258	244	1.057377
imagemagick	b7778bf4e941cfcc.png	33	33	Photo	5	4	448	418	1.071770
imagemagick	b7c2d942ded444f4.png	23	29	Photo	5	4	322	390	0.825641
imagemagick	bb4c75514e865208.png	23	29	Photo	5	4	76	84	0.904762
imagemagick	beca6a231ca9b5d2.png	128	128	Photo	5	4	4514	4290	1.052214
imagemagick	c29b85f8953aa33e.png	47	63	Photo	5	4	88	112	0.785714
imagemagick	c7b2056afae142b7.png	65	65	Photo	5	4	1228	1118	1.098390
imagemagick	c8173bd456ae9ed8.png	17	17	Photo	5	4	62	76	0.815789
imagemagick	cbd476975c94850a.png	23	29	Photo	5	4	336	394	0.852792
imagemagick	ccaed49ace2db42c.png	9	9	Photo	5	4	64	64	1.000000
imagemagick	ccd013ff493ee13c.png	17	17	Photo	5	4	60	70	0.857143
imagemagick	cfa61be4a2c5af4e.png	65	65	Photo	5	4	1280	1160	1.103448
imagemagick	d3764e0b31a00631.png	31	17	Photo	5	4	244	230	1.060870
imagemagick	d88de4b9e6efe211.png	128	128	Photo	5	4	154	186	0.827957
imagemagick	d8c6a79bbf189a24.png	128	128	Photo	5	4	148	182	0.813187
imagemagick	da8c2fd0f71d2fd0.png	64	64	Photo	5	4	1088	1042	1.044146
imagemagick	dc09a46c8adc4041.png	17	17	Photo	5	4	210	192	1.093750
imagemagick	dd665c15c0af32f5.png	16	16	Photo	5	4	132	120	1.100000
imagemagick	dfb0a950416c0cf8.png	128	128	Photo	5	4	4514	4290	1.052214
imagemagick	e5366019dcea77c8.png	23	29	Photo	5	4	324	382	0.848168
imagemagick	e601a54fea77a6db.png	17	17	Photo	5	4	62	76	0.815789
imagemagick	e891093dfa0dcab1.png	33	33	Photo	5	4	70	78	0.897436
imagemagick	ebc20af6b4e8df81.png	128	128	Photo	5	4	154	186	0.827957
imagemagick	f5edbb62cb8617fa.png	31	17	Photo	5	4	234	224	1.044643
imagemagick	f9ac4e0f6dc3e947.png	33	33	Photo	5	4	490	486	1.008230
imagemagick	ff0c9d9ec93fd066.png	23	29	Photo	5	4	302	338	0.893491
imagemagick	ff4e60b90ecb17f2.png	16	16	Photo	5	4	128	120	1.066667
